districtid,weekid,dose1,dose2
OR_Jagatsinghpur,13,10552.0,1844.0
OR_Jagatsinghpur,14,12545.0,4261.0
OR_Jagatsinghpur,15,6999.0,3236.0
OR_Jagatsinghpur,16,1842.0,2607.0
OR_Jagatsinghpur,17,656.0,7697.0
OR_Jagatsinghpur,18,8310.0,27.0
OR_Jagatsinghpur,19,2.0,0.0
OR_Jagatsinghpur,20,27118.0,428.0
OR_Jagatsinghpur,21,13492.0,1676.0
OR_Jagatsinghpur,22,5461.0,7531.0
OR_Jagatsinghpur,23,38423.0,10141.0
OR_Jagatsinghpur,24,3497.0,10693.0
OR_Jagatsinghpur,25,7830.0,22380.0
OR_Jagatsinghpur,26,3958.0,11462.0
OR_Jagatsinghpur,27,12898.0,10296.0
OR_Jagatsinghpur,28,17592.0,5819.0
OR_Jagatsinghpur,29,23868.0,2051.0
OR_Jagatsinghpur,30,29443.0,5544.0
OR_Jajpur,1,920.0,0.0
OR_Jajpur,2,799.0,0.0
OR_Jajpur,3,641.0,0.0
OR_Jajpur,4,10310.0,0.0
OR_Jajpur,5,1131.0,1551.0
OR_Jajpur,6,510.0,722.0
OR_Jajpur,7,4785.0,421.0
OR_Jajpur,8,9905.0,1612.0
OR_Jajpur,9,19485.0,1847.0
OR_Jajpur,10,18480.0,2359.0
OR_Jajpur,11,23369.0,1312.0
OR_Jajpur,12,52343.0,1665.0
OR_Jajpur,13,21558.0,3754.0
OR_Jajpur,14,14387.0,3616.0
OR_Jajpur,15,3432.0,3203.0
OR_Jajpur,16,2877.0,4392.0
OR_Jajpur,17,2623.0,8959.0
OR_Jajpur,18,9512.0,54.0
OR_Jajpur,19,5216.0,49.0
OR_Jajpur,20,25301.0,1590.0
OR_Jajpur,21,15960.0,1730.0
OR_Jajpur,22,18993.0,11498.0
OR_Jajpur,23,57675.0,10337.0
OR_Jajpur,24,9672.0,4922.0
OR_Jajpur,25,26365.0,20098.0
OR_Jajpur,26,10306.0,10496.0
OR_Jajpur,27,16960.0,25024.0
OR_Jajpur,28,31668.0,14241.0
OR_Jajpur,29,62739.0,7041.0
OR_Jajpur,30,64818.0,7080.0
OR_Jharsuguda,1,941.0,0.0
OR_Jharsuguda,2,1341.0,0.0
OR_Jharsuguda,3,1346.0,0.0
OR_Jharsuguda,4,3348.0,0.0
OR_Jharsuguda,5,749.0,1455.0
OR_Jharsuguda,6,446.0,862.0
OR_Jharsuguda,7,3227.0,879.0
OR_Jharsuguda,8,2946.0,2433.0
OR_Jharsuguda,9,9271.0,921.0
OR_Jharsuguda,10,3866.0,415.0
OR_Jharsuguda,11,10003.0,1042.0
OR_Jharsuguda,12,14294.0,1410.0
OR_Jharsuguda,13,7877.0,1703.0
OR_Jharsuguda,14,4911.0,2579.0
OR_Jharsuguda,15,2619.0,2117.0
OR_Jharsuguda,16,1793.0,4883.0
OR_Jharsuguda,17,1564.0,4530.0
OR_Jharsuguda,18,4790.0,26.0
OR_Jharsuguda,19,3702.0,15.0
OR_Jharsuguda,20,9833.0,76.0
OR_Jharsuguda,21,17872.0,357.0
OR_Jharsuguda,22,22318.0,868.0
OR_Jharsuguda,23,25252.0,1959.0
OR_Jharsuguda,24,6488.0,2468.0
OR_Jharsuguda,25,11806.0,6545.0
OR_Jharsuguda,26,5693.0,5011.0
OR_Jharsuguda,27,13190.0,4172.0
OR_Jharsuguda,28,15263.0,2580.0
OR_Jharsuguda,29,24002.0,2280.0
OR_Jharsuguda,30,24018.0,4473.0
OR_Kalahandi,1,2504.0,0.0
OR_Kalahandi,2,2616.0,0.0
OR_Kalahandi,3,1622.0,0.0
OR_Kalahandi,4,2925.0,0.0
OR_Kalahandi,5,2562.0,2136.0
OR_Kalahandi,6,416.0,2323.0
OR_Kalahandi,7,5112.0,947.0
OR_Kalahandi,8,6638.0,2360.0
OR_Kalahandi,9,14738.0,1730.0
OR_Kalahandi,10,14936.0,1157.0
OR_Kalahandi,11,26278.0,788.0
OR_Kalahandi,12,51483.0,3426.0
OR_Kalahandi,13,29724.0,4815.0
OR_Kalahandi,14,9116.0,5412.0
OR_Kalahandi,15,4594.0,5402.0
OR_Kalahandi,16,2092.0,9040.0
OR_Kalahandi,17,2721.0,8241.0
OR_Kalahandi,18,1915.0,64.0
OR_Kalahandi,19,21773.0,57.0
OR_Kalahandi,20,11345.0,150.0
OR_Kalahandi,21,20404.0,585.0
OR_Kalahandi,22,12358.0,1367.0
OR_Kalahandi,23,39865.0,3825.0
OR_Kalahandi,24,5832.0,2004.0
OR_Kalahandi,25,22338.0,15208.0
OR_Kalahandi,26,2994.0,9952.0
OR_Kalahandi,27,23867.0,21037.0
OR_Kalahandi,28,23817.0,10594.0
OR_Kalahandi,29,40976.0,6936.0
OR_Kalahandi,30,53624.0,3982.0
OR_Kandhamal,1,2267.0,0.0
OR_Kandhamal,2,1075.0,0.0
OR_Kandhamal,3,1639.0,0.0
OR_Kandhamal,4,1762.0,0.0
OR_Kandhamal,5,2436.0,2122.0
OR_Kandhamal,6,1025.0,1449.0
OR_Kandhamal,7,2051.0,439.0
OR_Kandhamal,8,3577.0,1948.0
OR_Kandhamal,9,10403.0,792.0
OR_Kandhamal,10,10293.0,1296.0
OR_Kandhamal,11,8720.0,1366.0
OR_Kandhamal,12,18424.0,953.0
OR_Kandhamal,13,13490.0,1422.0
OR_Kandhamal,14,8741.0,2694.0
OR_Kandhamal,15,4601.0,2430.0
OR_Kandhamal,16,1192.0,1431.0
OR_Kandhamal,17,2157.0,5094.0
OR_Kandhamal,18,1869.0,46.0
OR_Kandhamal,19,2362.0,72.0
OR_Kandhamal,20,7209.0,68.0
OR_Kandhamal,21,12123.0,455.0
OR_Kandhamal,22,9365.0,823.0
OR_Kandhamal,23,23454.0,1080.0
OR_Kandhamal,24,6169.0,1796.0
OR_Kandhamal,25,10062.0,5653.0
OR_Kandhamal,26,5788.0,3490.0
OR_Kandhamal,27,9858.0,5640.0
OR_Kandhamal,28,11692.0,4761.0
OR_Kandhamal,29,13250.0,3477.0
OR_Kandhamal,30,19140.0,5763.0
OR_Kendrapara,1,1712.0,0.0
OR_Kendrapara,2,2530.0,0.0
OR_Kendrapara,3,1708.0,0.0
OR_Kendrapara,4,1957.0,0.0
OR_Kendrapara,5,1594.0,2374.0
OR_Kendrapara,6,246.0,2562.0
OR_Kendrapara,7,4434.0,441.0
OR_Kendrapara,8,6462.0,2494.0
OR_Kendrapara,9,25778.0,358.0
OR_Kendrapara,10,14757.0,192.0
OR_Kendrapara,11,22034.0,2126.0
OR_Kendrapara,12,44661.0,2376.0
OR_Kendrapara,13,11143.0,2726.0
OR_Kendrapara,14,12043.0,4674.0
OR_Kendrapara,15,7002.0,4486.0
OR_Kendrapara,16,1556.0,2788.0
OR_Kendrapara,17,1966.0,10060.0
OR_Kendrapara,18,16145.0,13.0
OR_Kendrapara,19,8214.0,1.0
OR_Kendrapara,20,27685.0,497.0
OR_Kendrapara,21,10311.0,1039.0
OR_Kendrapara,22,25731.0,10298.0
OR_Kendrapara,23,44869.0,7242.0
OR_Kendrapara,24,8331.0,3551.0
OR_Kendrapara,25,22744.0,22867.0
OR_Kendrapara,26,5763.0,8221.0
OR_Kendrapara,27,20787.0,23066.0
OR_Kendrapara,28,31329.0,7985.0
OR_Kendrapara,29,56240.0,4619.0
OR_Kendrapara,30,50699.0,6909.0
OR_Kendujhar,1,2985.0,0.0
OR_Kendujhar,2,1103.0,0.0
OR_Kendujhar,3,4514.0,0.0
OR_Kendujhar,4,6271.0,1.0
OR_Kendujhar,5,1689.0,2970.0
OR_Kendujhar,6,234.0,1815.0
OR_Kendujhar,7,2086.0,1360.0
OR_Kendujhar,8,5555.0,5141.0
OR_Kendujhar,9,19713.0,2283.0
OR_Kendujhar,10,22635.0,308.0
OR_Kendujhar,11,32227.0,1115.0
OR_Kendujhar,12,52258.0,1416.0
OR_Kendujhar,13,11052.0,2136.0
OR_Kendujhar,14,17108.0,4890.0
OR_Kendujhar,15,552.0,272.0
OR_Kendujhar,16,3622.0,9559.0
OR_Kendujhar,17,3381.0,8895.0
OR_Kendujhar,18,8244.0,65.0
OR_Kendujhar,19,9605.0,97.0
OR_Kendujhar,20,24565.0,365.0
OR_Kendujhar,21,20433.0,823.0
OR_Kendujhar,22,24906.0,6103.0
OR_Kendujhar,23,48393.0,5963.0
OR_Kendujhar,24,12788.0,4307.0
OR_Kendujhar,25,28389.0,15262.0
OR_Kendujhar,26,11501.0,9190.0
OR_Kendujhar,27,37282.0,18986.0
OR_Kendujhar,28,27342.0,4172.0
OR_Kendujhar,29,64631.0,6493.0
OR_Kendujhar,30,62085.0,8069.0
OR_Khordha,1,4145.0,0.0
OR_Khordha,2,7596.0,0.0
OR_Khordha,3,6031.0,0.0
OR_Khordha,4,15983.0,1.0
OR_Khordha,5,6875.0,4774.0
OR_Khordha,6,3941.0,5181.0
OR_Khordha,7,12731.0,894.0
OR_Khordha,8,19327.0,11143.0
OR_Khordha,9,31688.0,7461.0
OR_Khordha,10,29587.0,4328.0
OR_Khordha,11,47874.0,7855.0
OR_Khordha,12,91450.0,19465.0
OR_Khordha,13,66993.0,18427.0
OR_Khordha,14,47504.0,22095.0
OR_Khordha,15,43797.0,26285.0
OR_Khordha,16,61588.0,40289.0
OR_Khordha,17,77122.0,47872.0
OR_Khordha,18,76674.0,33845.0
OR_Khordha,19,62307.0,27240.0
OR_Khordha,20,57257.0,24716.0
OR_Khordha,21,37323.0,94253.0
OR_Khordha,22,107404.0,67786.0
OR_Khordha,23,157261.0,58878.0
OR_Khordha,24,142805.0,44010.0
OR_Khordha,25,40656.0,44063.0
OR_Khordha,26,31721.0,77444.0
OR_Khordha,27,30284.0,106905.0
OR_Khordha,28,39439.0,102435.0
OR_Khordha,29,67097.0,64871.0
OR_Khordha,30,67723.0,48235.0
OR_Koraput,1,3602.0,0.0
OR_Koraput,2,3450.0,0.0
OR_Koraput,3,2129.0,0.0
OR_Koraput,4,7498.0,1.0
OR_Koraput,5,3172.0,3253.0
OR_Koraput,6,775.0,3537.0
OR_Koraput,7,11919.0,1693.0
OR_Koraput,8,14522.0,4963.0
OR_Koraput,9,27428.0,3372.0
OR_Koraput,10,21821.0,1092.0
OR_Koraput,11,22090.0,2568.0
OR_Koraput,12,35933.0,4770.0
OR_Koraput,13,20037.0,4063.0
OR_Koraput,14,14139.0,6209.0
OR_Koraput,15,7745.0,5466.0
OR_Koraput,16,655.0,2970.0
OR_Koraput,17,4411.0,10164.0
OR_Koraput,18,6819.0,178.0
OR_Koraput,19,30553.0,528.0
OR_Koraput,20,12462.0,944.0
OR_Koraput,21,12905.0,1748.0
OR_Koraput,22,8271.0,3471.0
OR_Koraput,23,46553.0,1475.0
OR_Koraput,24,10923.0,2959.0
OR_Koraput,25,19947.0,8225.0
OR_Koraput,26,8287.0,3829.0
OR_Koraput,27,33422.0,11716.0
OR_Koraput,28,41016.0,9378.0
OR_Koraput,29,37152.0,10272.0
OR_Koraput,30,53141.0,13926.0
OR_Malkangiri,1,1427.0,0.0
OR_Malkangiri,2,1001.0,0.0
OR_Malkangiri,3,1842.0,0.0
OR_Malkangiri,4,3411.0,0.0
OR_Malkangiri,5,1111.0,1533.0
OR_Malkangiri,6,1570.0,937.0
OR_Malkangiri,7,2373.0,872.0
OR_Malkangiri,8,3372.0,2827.0
OR_Malkangiri,9,5104.0,744.0
OR_Malkangiri,10,6816.0,799.0
OR_Malkangiri,11,4340.0,20.0
OR_Malkangiri,12,12964.0,1304.0
OR_Malkangiri,13,12004.0,1243.0
OR_Malkangiri,14,5226.0,1865.0
OR_Malkangiri,15,2749.0,2165.0
OR_Malkangiri,16,1544.0,2398.0
OR_Malkangiri,17,1210.0,2512.0
OR_Malkangiri,18,2334.0,99.0
OR_Malkangiri,19,1633.0,159.0
OR_Malkangiri,20,3059.0,39.0
OR_Malkangiri,21,6831.0,139.0
OR_Malkangiri,22,7424.0,142.0
OR_Malkangiri,23,18260.0,377.0
OR_Malkangiri,24,7086.0,1361.0
OR_Malkangiri,25,9772.0,2945.0
OR_Malkangiri,26,4442.0,2064.0
OR_Malkangiri,27,10727.0,3417.0
OR_Malkangiri,28,11755.0,2442.0
OR_Malkangiri,29,13415.0,1680.0
OR_Malkangiri,30,13984.0,2337.0
OR_Mayurbhanj,1,6366.0,0.0
OR_Mayurbhanj,2,4033.0,0.0
OR_Mayurbhanj,3,3679.0,0.0
OR_Mayurbhanj,4,5457.0,0.0
OR_Mayurbhanj,5,1649.0,3748.0
OR_Mayurbhanj,6,899.0,3092.0
OR_Mayurbhanj,7,7924.0,2343.0
OR_Mayurbhanj,8,6816.0,5320.0
OR_Mayurbhanj,9,12986.0,2247.0
OR_Mayurbhanj,10,17776.0,974.0
OR_Mayurbhanj,11,33563.0,2096.0
OR_Mayurbhanj,12,70626.0,4580.0
OR_Mayurbhanj,13,30315.0,4969.0
OR_Mayurbhanj,14,24782.0,7030.0
OR_Mayurbhanj,15,3097.0,3130.0
OR_Mayurbhanj,16,7143.0,14050.0
OR_Mayurbhanj,17,5042.0,12202.0
OR_Mayurbhanj,18,11148.0,201.0
OR_Mayurbhanj,19,3149.0,130.0
OR_Mayurbhanj,20,14272.0,436.0
OR_Mayurbhanj,21,23018.0,1279.0
OR_Mayurbhanj,22,18108.0,2713.0
OR_Mayurbhanj,23,86578.0,7192.0
OR_Mayurbhanj,24,12631.0,2731.0
OR_Mayurbhanj,25,37784.0,22872.0
OR_Mayurbhanj,26,13409.0,8992.0
OR_Mayurbhanj,27,41893.0,20528.0
OR_Mayurbhanj,28,37817.0,9112.0
OR_Mayurbhanj,29,59358.0,8563.0
OR_Mayurbhanj,30,58724.0,10697.0
OR_Nabarangapur,1,3432.0,0.0
OR_Nabarangapur,2,1807.0,0.0
OR_Nabarangapur,3,768.0,0.0
OR_Nabarangapur,4,2875.0,0.0
OR_Nabarangapur,5,2070.0,4022.0
OR_Nabarangapur,6,327.0,1480.0
OR_Nabarangapur,7,4570.0,377.0
OR_Nabarangapur,8,6435.0,1861.0
OR_Nabarangapur,9,11789.0,951.0
OR_Nabarangapur,10,8723.0,315.0
OR_Nabarangapur,11,18474.0,1811.0
OR_Nabarangapur,12,26873.0,1983.0
OR_Nabarangapur,13,11080.0,2263.0
OR_Nabarangapur,14,8859.0,3118.0
OR_Nabarangapur,15,4558.0,2536.0
OR_Nabarangapur,16,1168.0,4786.0
OR_Nabarangapur,17,1745.0,5341.0
OR_Nabarangapur,18,3558.0,47.0
OR_Nabarangapur,19,23749.0,54.0
OR_Nabarangapur,20,4718.0,124.0
OR_Nabarangapur,21,5628.0,587.0
OR_Nabarangapur,22,5246.0,993.0
OR_Nabarangapur,23,23841.0,1237.0
OR_Nabarangapur,24,8096.0,1584.0
OR_Nabarangapur,25,21878.0,6095.0
OR_Nabarangapur,26,7931.0,2426.0
OR_Nabarangapur,27,21233.0,4650.0
OR_Nabarangapur,28,21880.0,3117.0
OR_Nabarangapur,29,28051.0,2380.0
OR_Nabarangapur,30,48619.0,4701.0
OR_Nayagarh,1,1064.0,0.0
OR_Nayagarh,2,1287.0,0.0
OR_Nayagarh,3,2341.0,0.0
OR_Nayagarh,4,1853.0,0.0
OR_Nayagarh,5,1187.0,1525.0
OR_Nayagarh,6,190.0,473.0
OR_Nayagarh,7,909.0,954.0
OR_Nayagarh,8,7865.0,3044.0
OR_Nayagarh,9,17710.0,407.0
OR_Nayagarh,10,6126.0,143.0
OR_Nayagarh,11,13617.0,470.0
OR_Nayagarh,12,26902.0,657.0
OR_Nayagarh,13,9691.0,497.0
OR_Nayagarh,14,8549.0,3603.0
OR_Nayagarh,15,3004.0,3978.0
OR_Nayagarh,16,1174.0,3529.0
OR_Nayagarh,17,2240.0,5497.0
OR_Nayagarh,18,4475.0,3.0
OR_Nayagarh,19,8659.0,21.0
OR_Nayagarh,20,13936.0,68.0
OR_Nayagarh,21,12329.0,344.0
OR_Nayagarh,22,13379.0,6614.0
OR_Nayagarh,23,30101.0,5599.0
OR_Nayagarh,24,8913.0,7245.0
OR_Nayagarh,25,9759.0,8791.0
OR_Nayagarh,26,8094.0,10878.0
OR_Nayagarh,27,11134.0,9941.0
OR_Nayagarh,28,19389.0,3899.0
OR_Nayagarh,29,34139.0,2542.0
OR_Nayagarh,30,41519.0,2370.0
OR_Nuapada,1,1874.0,0.0
OR_Nuapada,2,1096.0,0.0
OR_Nuapada,3,861.0,0.0
OR_Nuapada,4,1204.0,0.0
OR_Nuapada,5,1125.0,410.0
OR_Nuapada,6,163.0,1602.0
OR_Nuapada,7,1026.0,927.0
OR_Nuapada,8,1505.0,698.0
OR_Nuapada,9,3294.0,905.0
OR_Nuapada,10,8924.0,407.0
OR_Nuapada,11,9456.0,180.0
OR_Nuapada,12,18268.0,1405.0
OR_Nuapada,13,13070.0,797.0
OR_Nuapada,14,2358.0,1608.0
OR_Nuapada,15,868.0,1602.0
OR_Nuapada,16,631.0,3078.0
OR_Nuapada,17,628.0,2392.0
OR_Nuapada,18,660.0,46.0
OR_Nuapada,19,993.0,216.0
OR_Nuapada,20,1177.0,198.0
OR_Nuapada,21,4144.0,370.0
OR_Nuapada,22,6838.0,560.0
OR_Nuapada,23,27678.0,1635.0
OR_Nuapada,24,14496.0,2340.0
OR_Nuapada,25,10708.0,3777.0
OR_Nuapada,26,7404.0,2581.0
OR_Nuapada,27,24903.0,5341.0
OR_Nuapada,28,26468.0,3205.0
OR_Nuapada,29,35414.0,3323.0
OR_Nuapada,30,43631.0,3765.0
OR_Puri,1,3004.0,0.0
OR_Puri,2,1518.0,0.0
OR_Puri,3,818.0,0.0
OR_Puri,4,7659.0,0.0
OR_Puri,5,2226.0,2975.0
OR_Puri,6,239.0,1287.0
OR_Puri,7,1766.0,551.0
OR_Puri,8,5603.0,3747.0
OR_Puri,9,29329.0,2333.0
OR_Puri,10,17606.0,807.0
OR_Puri,11,29564.0,1477.0
OR_Puri,12,57059.0,1727.0
OR_Puri,13,18813.0,2991.0
OR_Puri,14,26538.0,10554.0
OR_Puri,15,8270.0,4544.0
OR_Puri,16,1526.0,3469.0
OR_Puri,17,2674.0,8964.0
OR_Puri,18,17730.0,28.0
OR_Puri,19,37892.0,26.0
OR_Puri,20,45558.0,138.0
OR_Puri,21,34806.0,3144.0
OR_Puri,22,37699.0,9153.0
OR_Puri,23,61574.0,11205.0
OR_Puri,24,19916.0,16118.0
OR_Puri,25,24784.0,20264.0
OR_Puri,26,16310.0,20058.0
OR_Puri,27,25680.0,16107.0
OR_Puri,28,37940.0,8991.0
OR_Puri,29,44001.0,5791.0
OR_Puri,30,50371.0,9554.0
OR_Rayagada,1,2833.0,0.0
OR_Rayagada,2,1601.0,0.0
OR_Rayagada,3,1381.0,0.0
OR_Rayagada,4,3744.0,0.0
OR_Rayagada,5,1354.0,882.0
OR_Rayagada,6,494.0,2190.0
OR_Rayagada,7,2180.0,1081.0
OR_Rayagada,8,6022.0,3254.0
OR_Rayagada,9,15705.0,2017.0
OR_Rayagada,10,11393.0,532.0
OR_Rayagada,11,21260.0,330.0
OR_Rayagada,12,23361.0,1669.0
OR_Rayagada,13,9022.0,3578.0
OR_Rayagada,14,6158.0,4650.0
OR_Rayagada,15,4364.0,4246.0
OR_Rayagada,16,422.0,2405.0
OR_Rayagada,17,2223.0,6683.0
OR_Rayagada,18,3978.0,9.0
OR_Rayagada,19,4588.0,22.0
OR_Rayagada,20,5768.0,74.0
OR_Rayagada,21,9602.0,610.0
OR_Rayagada,22,16592.0,1605.0
OR_Rayagada,23,25132.0,746.0
OR_Rayagada,24,10546.0,3477.0
OR_Rayagada,25,15870.0,7553.0
OR_Rayagada,26,5966.0,3991.0
OR_Rayagada,27,20971.0,6506.0
OR_Rayagada,28,21585.0,3556.0
OR_Rayagada,29,27616.0,2579.0
OR_Rayagada,30,47701.0,4777.0
OR_Sambalpur,1,3371.0,0.0
OR_Sambalpur,2,1894.0,0.0
OR_Sambalpur,3,2731.0,0.0
OR_Sambalpur,4,8721.0,0.0
OR_Sambalpur,5,650.0,1089.0
OR_Sambalpur,6,1363.0,2370.0
OR_Sambalpur,7,3523.0,1734.0
OR_Sambalpur,8,8635.0,5882.0
OR_Sambalpur,9,13941.0,1153.0
OR_Sambalpur,10,13130.0,821.0
OR_Sambalpur,11,20292.0,1416.0
OR_Sambalpur,12,26734.0,2942.0
OR_Sambalpur,13,13828.0,4345.0
OR_Sambalpur,14,11866.0,5896.0
OR_Sambalpur,15,4955.0,3557.0
OR_Sambalpur,16,265.0,2293.0
OR_Sambalpur,17,10257.0,8229.0
OR_Sambalpur,18,24229.0,13.0
OR_Sambalpur,19,60597.0,36.0
OR_Sambalpur,20,19163.0,214.0
OR_Sambalpur,21,33241.0,820.0
OR_Sambalpur,22,33227.0,1695.0
OR_Sambalpur,23,52090.0,5301.0
OR_Sambalpur,24,27811.0,10715.0
OR_Sambalpur,25,29337.0,12919.0
OR_Sambalpur,26,17131.0,6354.0
OR_Sambalpur,27,19109.0,8600.0
OR_Sambalpur,28,21368.0,4186.0
OR_Sambalpur,29,25425.0,6740.0
OR_Sambalpur,30,26341.0,12458.0
OR_Subarnapur,1,1128.0,0.0
OR_Subarnapur,2,1142.0,0.0
OR_Subarnapur,3,1082.0,0.0
OR_Subarnapur,4,899.0,0.0
OR_Subarnapur,5,2151.0,2167.0
OR_Subarnapur,6,393.0,677.0
OR_Subarnapur,7,5918.0,846.0
OR_Subarnapur,8,2681.0,973.0
OR_Subarnapur,9,4582.0,578.0
OR_Subarnapur,10,4958.0,1059.0
OR_Subarnapur,11,10997.0,1940.0
OR_Subarnapur,12,19261.0,2046.0
OR_Subarnapur,13,7711.0,1610.0
OR_Subarnapur,14,5038.0,2048.0
OR_Subarnapur,15,2339.0,1669.0
OR_Subarnapur,16,282.0,1820.0
OR_Subarnapur,17,420.0,3114.0
OR_Subarnapur,18,2369.0,1.0
OR_Subarnapur,19,2802.0,25.0
OR_Subarnapur,20,5582.0,117.0
OR_Subarnapur,21,7461.0,306.0
OR_Subarnapur,22,7867.0,398.0
OR_Subarnapur,23,22445.0,1739.0
OR_Subarnapur,24,3461.0,2026.0
OR_Subarnapur,25,10217.0,5892.0
OR_Subarnapur,26,4141.0,2826.0
OR_Subarnapur,27,17393.0,7846.0
OR_Subarnapur,28,20799.0,3131.0
OR_Subarnapur,29,32569.0,2759.0
OR_Subarnapur,30,31600.0,2580.0
OR_Sundargarh,1,5573.0,0.0
OR_Sundargarh,2,3638.0,0.0
OR_Sundargarh,3,3122.0,0.0
OR_Sundargarh,4,7019.0,0.0
OR_Sundargarh,5,2518.0,1488.0
OR_Sundargarh,6,685.0,3587.0
OR_Sundargarh,7,5778.0,1569.0
OR_Sundargarh,8,9056.0,4933.0
OR_Sundargarh,9,14227.0,4018.0
OR_Sundargarh,10,12660.0,1606.0
OR_Sundargarh,11,26558.0,1375.0
OR_Sundargarh,12,57362.0,2072.0
OR_Sundargarh,13,43572.0,3609.0
OR_Sundargarh,14,21043.0,6204.0
OR_Sundargarh,15,10520.0,4372.0
OR_Sundargarh,16,1738.0,5718.0
OR_Sundargarh,17,15329.0,11468.0
OR_Sundargarh,18,35863.0,74.0
OR_Sundargarh,19,79143.0,36.0
OR_Sundargarh,20,32415.0,339.0
OR_Sundargarh,21,42495.0,816.0
OR_Sundargarh,22,30027.0,1628.0
OR_Sundargarh,23,71793.0,8183.0
OR_Sundargarh,24,9794.0,5844.0
OR_Sundargarh,25,1076.0,42437.0
OR_Sundargarh,26,10035.0,14220.0
OR_Sundargarh,27,18334.0,16978.0
OR_Sundargarh,28,20703.0,9800.0
OR_Sundargarh,29,41782.0,12007.0
OR_Sundargarh,30,54948.0,18474.0
PB_Amritsar,1,1338.0,0.0
PB_Amritsar,2,4048.0,0.0
PB_Amritsar,3,3016.0,0.0
PB_Amritsar,4,3928.0,5.0
PB_Amritsar,5,4231.0,1440.0
PB_Amritsar,6,3973.0,2371.0
PB_Amritsar,7,6411.0,1639.0
PB_Amritsar,8,10643.0,2599.0
PB_Amritsar,9,16620.0,2911.0
PB_Amritsar,10,19748.0,1837.0
PB_Amritsar,11,28953.0,2206.0
PB_Amritsar,12,45783.0,4593.0
PB_Amritsar,13,37586.0,6247.0
PB_Amritsar,14,27808.0,13175.0
PB_Amritsar,15,22686.0,12284.0
PB_Amritsar,16,13619.0,11394.0
PB_Amritsar,17,9926.0,7801.0
PB_Amritsar,18,8885.0,425.0
PB_Amritsar,19,17351.0,923.0
PB_Amritsar,20,23906.0,973.0
PB_Amritsar,21,23850.0,1559.0
PB_Amritsar,22,12366.0,2263.0
PB_Amritsar,23,46215.0,9882.0
PB_Amritsar,24,42376.0,18758.0
PB_Amritsar,25,18460.0,11631.0
PB_Amritsar,26,26886.0,15131.0
PB_Amritsar,27,17401.0,14466.0
PB_Amritsar,28,34346.0,11668.0
PB_Amritsar,29,51803.0,13677.0
PB_Amritsar,30,38765.0,18047.0
PB_Barnala,1,167.0,0.0
PB_Barnala,2,197.0,0.0
PB_Barnala,3,238.0,0.0
PB_Barnala,4,104.0,0.0
PB_Barnala,5,166.0,138.0
PB_Barnala,6,296.0,142.0
PB_Barnala,7,1051.0,160.0
PB_Barnala,8,1044.0,111.0
PB_Barnala,9,2535.0,120.0
PB_Barnala,10,3866.0,157.0
PB_Barnala,11,3946.0,187.0
PB_Barnala,12,6773.0,292.0
PB_Barnala,13,8253.0,847.0
PB_Barnala,14,9325.0,1320.0
PB_Barnala,15,6325.0,1540.0
PB_Barnala,16,4355.0,1866.0
PB_Barnala,17,5321.0,2695.0
PB_Barnala,18,2447.0,402.0
PB_Barnala,19,3357.0,928.0
PB_Barnala,20,3542.0,857.0
PB_Barnala,21,4023.0,430.0
PB_Barnala,22,3744.0,619.0
PB_Barnala,23,11715.0,1431.0
PB_Barnala,24,10255.0,2130.0
PB_Barnala,25,5548.0,1938.0
PB_Barnala,26,8580.0,3529.0
PB_Barnala,27,6059.0,3285.0
PB_Barnala,28,6716.0,3557.0
PB_Barnala,29,7940.0,2888.0
PB_Barnala,30,10597.0,4572.0
PB_Bathinda,1,877.0,0.0
PB_Bathinda,2,681.0,0.0
PB_Bathinda,3,734.0,0.0
PB_Bathinda,4,897.0,0.0
PB_Bathinda,5,650.0,327.0
PB_Bathinda,6,1897.0,663.0
PB_Bathinda,7,2732.0,448.0
PB_Bathinda,8,4662.0,1057.0
PB_Bathinda,9,5536.0,597.0
PB_Bathinda,10,6470.0,497.0
PB_Bathinda,11,8091.0,572.0
PB_Bathinda,12,11457.0,1832.0
PB_Bathinda,13,15527.0,2799.0
PB_Bathinda,14,17255.0,4419.0
PB_Bathinda,15,16440.0,4414.0
PB_Bathinda,16,7802.0,5013.0
PB_Bathinda,17,7474.0,3413.0
PB_Bathinda,18,4482.0,300.0
PB_Bathinda,19,7352.0,1156.0
PB_Bathinda,20,12483.0,735.0
PB_Bathinda,21,9918.0,624.0
PB_Bathinda,22,7621.0,1029.0
PB_Bathinda,23,19767.0,3479.0
PB_Bathinda,24,28534.0,7091.0
PB_Bathinda,25,15922.0,5284.0
PB_Bathinda,26,16284.0,8062.0
PB_Bathinda,27,6736.0,7728.0
PB_Bathinda,28,16167.0,7172.0
PB_Bathinda,29,29581.0,7321.0
PB_Bathinda,30,15337.0,10388.0
PB_Faridkot,1,378.0,0.0
PB_Faridkot,2,510.0,0.0
PB_Faridkot,3,920.0,0.0
PB_Faridkot,4,845.0,2.0
PB_Faridkot,5,361.0,282.0
PB_Faridkot,6,1076.0,305.0
PB_Faridkot,7,1210.0,664.0
PB_Faridkot,8,1773.0,740.0
PB_Faridkot,9,2871.0,702.0
PB_Faridkot,10,4064.0,491.0
PB_Faridkot,11,5972.0,435.0
PB_Faridkot,12,12141.0,584.0
PB_Faridkot,13,11322.0,879.0
